License #,Name,License Status,Address,Phone,Endorsements Type,RMI Owner,Start Date,End Date
209395,None,Active,2022 NW MYRTLEWOOD WAY CORVALLIS OR 97330,(541) 740-4839,Residential General Contractor,"Member (Limited Liability Company)HOLCOMBE, HULITT ALAN

Member (Limited Liability Company)HOLCOMBE, JACOB ALAN

RMI OwnerHOLCOMBE, JACOB ALAN",2/17/2016,2/17/2026
210882,PROFESSIONAL PROPERTY SERVICE,Never Been Licensed - CCB ID Only,2308 PACKVIEW DR EUGENE OR 97408,(541) 525-3777,Never Licensed,None,,
212856,None,Not Active - Expired after a lapse,1233 DIVISION ST CAMAS WA 98607,(360) 450-5964,Commercial General Contractor Level 1,"Member (Limited Liability Company)ADAMS, JOHN ALEXANDER

RMI OwnerADAMS, JOHN ALEXANDER",11/16/2016,11/16/2022
199184,"LEAFLESS IN PORTLAND

MASTERSHIELD",Not Active - Voluntarily Surrendered,6947 COAL CREEK PKWY #1900 NEWCASTLE WA 98059,(253) 208-2025,Residential Specialty Contractor,"Corporate OfficerSINGLETERRY, ZOE

RMI EmployeeDENNISON, ANDREW",3/14/2013,3/14/2023
227800,None,Not Active - Expired after a lapse,61149 S HWY 97 STE 146 BEND OR 97702,(469) 332-9396,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerMILLER, ERIC JOHN

Corporate OfficerROBERTS, HANNAH LOUISE

RMI OwnerMILLER, ERIC JOHN",12/18/2019,12/28/2021
163848,3 D LANDSCAPING,Not Active - Expired after a lapse,PO BOX 82 POWELL BUTTE OR 97753,(541) 548-6030,General Contractor/Res,"Family Corporate OfficerDELUCCIA, FRED C

Family Corporate OfficerDELUCCIA, FRED J

Family Corporate OfficerDELUCCIA, MARY ANN

Family Corporate OfficerMILLIMAN, MARGARET J",4/18/2007,4/18/2009
125239,A BEST PAINTING & DRYWALL REPAIR,Not Active - Expired after a lapse,5020 NW HIGHLAND CORVALLIS OR 97330,(541) 752-8103,Limited Contractor,None,9/17/1997,9/17/2002
178108,None,Not Active - Expired after a lapse,7310 SE OVERLAND ST MILWAUKIE OR 97222,(503) 358-8852,Specialty Contractor/All,"Family Corporate OfficerLANGSTON, ANDRIEL LAMONE

Family Corporate OfficerLANGSTON, DANTE JEROME

Family Corporate OfficerLANGSTON, TRUDY GAYLE

Family Corporate OfficerZUNDEL, DANIEL ROBERT

RMI OwnerLANGSTON, TRUDY GAYLE",8/30/2007,8/30/2009
236989,None,Active,85388 JASPER PARK RD PLEASANT HILL OR 97455,(541) 285-0776,Residential General Contractor,"Member (Limited Liability Company)GESSFORD, ALDER PAUL

RMI OwnerGESSFORD, ALDER PAUL",7/28/2021,7/28/2025
159307,None,Not Active - Voluntarily Surrendered,345 RIO NES LANE ROSEBURG OR 97470,(541) 580-4280,General Contractor/All,"Member (Limited Liability Company)KLEIN, MARK EDWARD

Member (Limited Liability Company)SHIPLEY KLEIN, THERESA A",4/28/2004,4/28/2006
190544,PORTLAND HARDWOODS,Not Active - Expired after a lapse,PO BOX 301116 PORTLAND OR 97294,(503) 451-0704,Residential Specialty Contractor,"Corporate OfficerLOZOVSKAYA, ANGELA

Corporate OfficerZOSIM, STANISLAV P

RMI OwnerZOSIM, STANISLAV P",5/19/2010,5/19/2018
119832,None,Not Active - Expired after a lapse,523 PHOENIX WAY VANCOUVER WA 98661,(503) 768-9626,General Contractor/All/HI,"Corporate OfficerWOLFF, ROBERT MILTON",1/24/1997,1/24/2002
162557,AARON SAHNOW CONTRACTING,Not Active - Expired,2025 ELM ST UNIT IF FOREST GROVE OR 97116,(503) 720-3949,General Contractor/All,"RMI OwnerSAHNOW, AARON CHRISTIAN",12/28/2004,12/28/2008
181741,None,Never Been Licensed - CCB ID Only,69906 KUNZE LN BOARDMAN OR 97818,(541) 481-3059,Never Licensed,None,,
123389,AERO PAINT & SANDBLAST,Not Active - Expired after a lapse,344 ASPEN DR AUMSVILLE OR 97325,(503) 749-4011,General Contractor/All,None,6/11/1997,6/11/2004
83690,GIL ESTEP ENTERPRISES,Not Active - Expired,1351 ANDERSON LN SPRINGFIELD OR 97477,(503) 746-8661,Limited Contractor,None,6/10/1992,6/10/1993
249185,None,Active,8211 SE 15TH AVE PORTLAND OR 97202,(971) 757-0682,Residential General Contractor,"Member (Limited Liability Company)TIDABACK, ARAN

RMI OwnerTIDABACK, ARAN",12/26/2023,12/26/2025
211932,AUSTIN M KOWALSKI HANDYMAN SERVICES,Active,12412 SE 60TH CT APT C MILWAUKIE OR 97222-2963,(503) 201-7274,Residential General Contractor,"RMI OwnerKOWALSKI, AUSTIN MATTHEW",9/6/2016,9/6/2024
207189,None,Not Active - Expired,82688 2ND STREET TYGH VALLEY OR 97063,(541) 980-1751,Residential General Contractor,"Corporate OfficerFELKER, ADAM WADE

RMI OwnerFELKER, ADAM WADE",7/10/2015,7/10/2017
77817,FLETCHER & SMARTT APPLIANCE SERVICE,Not Active - Expired after a lapse,1351 WILLAMETTE ST EUGENE OR 97401-4002,(541) 343-8873,Specialty Contractor/Res,None,11/22/1991,11/22/2002
226181,ALOHA RENOVATIONS,Never Been Licensed - CCB ID Only,8008 NE FREMONT ST PORTLAND OR 97213-7126,(808) 276-1788,Never Licensed,None,,
132233,BP CONSTRUCTION,Not Active - Expired after a lapse,29729 S MOLALLA AVE MOLALLA OR 97038,(503) 829-7741,General Contractor/All,None,11/20/1998,11/20/2000
205487,None,Active,22989 BRANDING IRON CT BEND OR 97701,(541) 410-4482,Residential General Contractor,"Family Corporate OfficerBRADFORD, CHARLES ANTHONY

Family Corporate OfficerBRADFORD, CHRISTOPHER CARL

Family Corporate OfficerBRADFORD, WILLIAM JONATHAN

RMI OwnerBRADFORD, CHARLES ANTHONY",2/25/2016,2/25/2026
141997,None,Suspended - Not Active,12625 SW 13TH #3 BEAVERTON OR 97005,,Limited Contractor,"Corporate OfficerMONTELONGO, ARNALDO

Corporate OfficerSOTO, RAMIRO",4/3/2000,4/3/2002
229393,None,Not Active - Expired,5936 SE TIBBETTS ST PORTLAND OR 97206,(503) 457-8273,Residential General Contractor,"Member (Limited Liability Company)CHESHIRE, DALLAS DARIC

RMI OwnerCHESHIRE, DALLAS DARIC",1/7/2020,1/7/2022
103107,ALL WEATHER GUTTERS,Not Active - Expired after a lapse,PO BOX 24 MYRTLE POINT OR 97458,(541) 572-5376,Specialty Contractor/All,None,1/14/1994,11/14/2004
95061,ACI,Not Active - Expired,2142 SCENIC AVE CENTRAL POINT OR 97502,(541) 840-1478,Specialty Contractor/All,"RMI OwnerADAMS, FLOYD ALLEN",11/12/1993,11/15/2008
228080,None,Active,81278 E 3RD ST HERMISTON OR 97838,(760) 267-6981,Commercial Specialty Contractor Level 2Residential General Contractor,"Member (Limited Liability Company)BUCK, CASSIE CARIN

Member (Limited Liability Company)KACK, SHANNON LEE EDWARD

RMI OwnerBUCK, CASSIE CARIN",10/3/2019,10/3/2025
59933,None,Not Active - Voluntarily Surrendered,PO BOX 1811 HILLSBORO OR 97123,(503) 222-5540,Residential General Contractor,"Member (Limited Liability Company)KOIVUNEN, GARY NORMAN

RMI OwnerKOIVUNEN, GARY NORMAN

Previous Name [IND]KOIVUNEN, GARY",4/24/1989,9/10/2025
39855,None,Not Active - Expired,480 D SHELLEY ST SPRINGFIELD OR 97477,(503) 746-3100,General Contractor/All,"Corporate OfficerBLUNCK, KEITH

Corporate OfficerCOX, MARVIN PETE

Corporate OfficerDARLENE M COX

Corporate OfficerROSE MARIE FREY",6/11/1982,6/21/1991
194710,AFFORDABLE PAINTING PLUS,Not Active - Expired,39082 MORNINGSTAR RD ALBANY OR 97321,(541) 926-1964,Residential General Contractor,"Member (Limited Liability Company)NEAL, JOHNNY LEON

RMI OwnerNEAL, JOHNNY LEON",8/4/2011,8/4/2013
168595,ALEJANDRO SANCHEZ MURILLO PAINTING CONTRACTOR,Not Active - Expired,9233 N FAIRHAVEN AVE PORTLAND OR 97203,(503) 286-4179,Specialty Contractor/All,"RMI OwnerSANCHEZ-MURILLO, ALEJANDRO",2/15/2006,2/15/2008
127552,None,Not Active - Expired,98 WHEELER ST LEBANON OR 97355,(541) 923-2306,Limited Contractor,None,2/12/1998,2/12/2000
136501,FINCHASERS,Not Active - Expired after a lapse,5832 SW BENFIELD CT LAKE OSWEGO OR 97035,(503) 620-0240,Specialty Contractor/All,"Member (Limited Liability Company)SHANAHAN, MICHAEL PAUL

Member (Limited Liability Company)SPRAGUE, ELIOT RAY",8/25/1999,8/25/2001
244844,None,Active,202 COWLITZ ST UMATILLA OR 97882,(541) 371-8761,Residential General Contractor,"Member (Limited Liability Company)ORTIZ COLINDRES, RAUL

Member (Limited Liability Company)ORTIZ REYES, BYRON DAVID

RMI OwnerORTIZ REYES, BYRON DAVID",3/7/2023,3/7/2025
244841,None,Active,6600 KOLL CENTER PKWY SUITE 210 PLEASANTON CA 94566,(510) 364-9111,Commercial Specialty Contractor Level 1,"Corporate OfficerLAMBERT, RUSSELL DODD

Corporate OfficerPAULK, ROBERT REASON

RMI EmployeeBILLINGSLEY, JIM CLARENCE",3/10/2023,3/10/2025
159226,None,Active,215 SE 151ST PORTLAND OR 97233-2823,(503) 408-8593,Residential General Contractor,"Member (Limited Liability Company)DRUTU, FLORIN

Member (Limited Liability Company)DRUTU, LUCIA LIDIA

RMI OwnerDRUTU, FLORIN",3/24/2004,3/24/2026
97113,None,Not Active - Expired after a lapse,19493 S RAMSBY RD MOLALLA OR 97038,(503) 829-4140,General Contractor/All,"Corporate OfficerDILWORTH, JEANETTA",3/1/1994,5/1/2000
114989,None,Not Active - Expired after a lapse,2715 SE 130TH PORTLAND OR 97236,(503) 760-6600,General Contractor/All,"Corporate OfficerHUME, CYNTHIA LYNN

Corporate OfficerRYAN, LAWRENCE DANIEL",7/2/1996,7/2/1998
137876,None,Not Active - Expired after a lapse,1544 W GLENOAKS BLVD GLENDALE CA 91201-1944,(818) 244-4606,General Contractor/All,"Corporate OfficerARVANITES, DOKSON PAUL

Corporate OfficerDEWITT, ERIC L

Corporate OfficerPOOLE, RICHARD KIRBY",9/29/1999,9/29/2001
236421,None,Active,81105 GRONNEL RD SEASIDE OR 97138,(503) 290-8813,Commercial Specialty Contractor Level 1,"Corporate OfficerSUNNELL, RYAN ERNEST

RMI OwnerSUNNELL, RYAN ERNEST",7/14/2021,7/14/2025
103360,None,Not Active - Expired after a lapse,3266 ORCHARD HTS RD NW SALEM OR 97304,(503) 585-0748,General Contractor/All,"Corporate OfficerNIXON, BRIAN SCOTT

Corporate OfficerNIXON, ROSCOE WADE",12/1/1994,12/1/1995
242155,None,Active,11425 UPPER APPLEGATE RD #4 JACKSONVILLE OR 97530,(541) 890-3464,Residential General Contractor,"Member (Limited Liability Company)KNOTT, JOSHUA LEROY

RMI OwnerKNOTT, JOSHUA LEROY",9/9/2022,9/9/2024
120544,A DAVIS PAINTING,Not Active - Expired,13340 CHIPPENDALE LN OREGON CITY OR 97045-4212,(503) 656-2214,General Contractor/All,None,2/21/1997,2/21/2005
168408,CHARDANS INNOVATIVE HOME IMPROVEMENT,Not Active - Expired after a lapse,1402 SW K ST GRANTS PASS OR 97526-2636,(541) 659-1683,Residential General Contractor,"RMI OwnerRAMSEY, DANIEL NEAL",2/6/2006,2/6/2012
128395,None,Not Active - Expired after a lapse,PO BOX 274 COTTAGE GROVE OR 97424,(541) 912-2386,Limited Contractor,None,4/1/1998,4/18/2004
84877,None,Not Active - Voluntarily Surrendered,174 CLEAR CREEK LN NORTH BEND OR 97459-9307,(541) 759-3491,Residential General Contractor,"RMI OwnerCHUDY, PAUL E",7/17/1992,7/17/2012
200939,None,Not Active - Expired after a lapse,15115 NE 90TH ST A REDMOND WA 98052,(425) 881-1111,Commercial General Contractor Level 2,"Member (Limited Liability Company)BIXEL ENTERPRISES INC

Member (Limited Liability Company)BIXEL, DOUGLAS A

Member (Limited Liability Company)FORREST, BENJAMIN F

Member (Limited Liability Company)FORREST, KRISTIE J

Member (Limited Liability Company)FSP MEDINA INC

Member (Limited Liability Company)MILLER BIXEL, CAROLYN D

RMI OwnerFORREST, BENJAMIN F",11/25/2013,11/25/2021
80051,None,Active,7241 NW MADRONE WAY CORVALLIS OR 97330,(541) 740-2933,Residential Specialty Contractor,"Corporate OfficerBEHRENS JR, MARTIN JOHN LOUIS

Corporate OfficerBEHRENS, DAVALEE JO

RMI OwnerBEHRENS JR, MARTIN JOHN LOUIS",3/9/1992,3/9/2026
132241,None,Active,800 NE TENNEY RD STE 110303 VANCOUVER WA 98685,(541) 513-9696,Residential Specialty Contractor,"Corporate OfficerMOSHER, JAMES M

RMI OwnerMOSHER, JAMES M",11/23/1998,11/23/2024
223570,None,Active,4101 VISCOUNT AVENUE MEMPHIS TN 38118,(901) 362-8340,Commercial General Contractor Level 1,"Member (Limited Liability Company)NEWHOUSE, MICAH ANTHONY

Member (Limited Liability Company)NORDWALL, DAVID THOMAS

RMI EmployeeWHEELER, ADEN LELAND",12/3/2018,12/3/2024
166065,None,Not Active - Expired after a lapse,PO BOX 9105 SALEM OR 97305,503932600,Commercial General Contractor Level 2,"Corporate OfficerTHATCHER, LONA KIM

RMI OwnerTHATCHER, LONA KIM",8/15/2005,9/3/2015
210524,COLEGE PRO PAINTERS BP 2016,Not Active - Expired after a lapse,148 SE MCKINLEY AVENUE BEND OR 97702,(541) 306-7336,Residential Specialty Contractor,"RMI OwnerPECHAN, BRIAN JAMES",5/12/2016,5/12/2018
148706,KITCH & KYLE TURNER MASONRY,,1140 F AVE TERREBONNE OR 97760,(541) 548-0971,Specialty Contractor/Res,"PartnerTURNER, KITCH TALMAGE

PartnerTURNER, KYLE LANCE

RMI OwnerTURNER, KITCH TALMAGE",9/11/2001,9/11/2003
77545,ARNOLD COBB SIGNS,Not Active - Expired after a lapse,916 S HARBOR ST ROCKAWAY BEACH OR 97136-9744,(503) 355-2649,Limited Contractor,None,10/25/1991,10/25/2004
218293,None,Active,12117 NE FARGO ST PORTLAND OR 97220,(503) 317-9612,Residential General Contractor,"Member (Limited Liability Company)ACEVEDO, MELISSA FIORELLA

RMI OwnerACEVEDO, MELISSA FIORELLA",12/22/2017,12/22/2025
195244,None,Active,109 SE ALDER STREET PORTLAND OR 97214,(503) 775-3085,Residential Specialty Contractor,"Member (Limited Liability Company)FERNANDEZ JR, PEDRO LUIS

RMI EmployeeFERNANDEZ JR, PEDRO LUIS",10/19/2011,11/3/2025
240772,None,Active,14110 CANYON RIDGE DRIVE OREGON CITY OR 97045,(503) 936-7547,Residential Specialty Contractor,"Member (Limited Liability Company)COOMES, BLAKE WILLIAM

RMI OwnerCOOMES, BLAKE WILLIAM",5/13/2022,5/13/2026
191668,None,Not Active - Expired after a lapse,12909 SW 68TH AVE. SUITE 170 PORTLAND OR 97223,(503) 427-6065,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerJONES, BARRIE GLYN

RMI OwnerJONES, BARRIE GLYN",8/23/2010,8/23/2022
234003,None,Not Active - Expired,7915 WEST HWY 126 16 REDMOND OR 97756,(541) 408-6496,Residential General Contractor,"Member (Limited Liability Company)LANGLEY, VANESSA NICOLE

Member (Limited Liability Company)RICHTER, NICHOLAS JONAH

RMI OwnerRICHTER, NICHOLAS JONAH",1/11/2021,1/11/2023
154346,None,Not Active - Expired after a lapse,PO BOX 130 RAVENSDALE WA 98051-0130,(425) 413-2001,General Contractor/All,"Corporate OfficerMALASPINA, ADELINE JANE

Corporate OfficerMALASPINA, DEBRA JANE

Corporate OfficerMALASPINA, JOHN ANTHONY

RMI EmployeeHICKEY, MICHAEL",2/12/2003,2/12/2009
120855,None,Not Active - Expired after a lapse,PO BOX 2856 BATTLE GROUND WA 98604,(360) 693-7345,Specialty Contractor/All,None,3/10/1997,3/10/2008
153568,None,Not Active - Expired,18160 COTTONWOOD #222 BEND OR 97707,,General Contractor/All,"Member (Limited Liability Company)OPDYCK, BRIAN EDWARD

Member (Limited Liability Company)REYNOLDS, DAVID PATRICK

Member (Limited Liability Company)REYNOLDS, JANET LYNN

Member (Limited Liability Company)ROBINSON AUDIA DEVELOPMENT LLC

Member (3rd Lvl) of an LLC that is a MemberROBINSON, JAMES SCOTT (JIM)",1/21/2003,1/21/2009
218936,None,Not Active - Expired after a lapse,15240 SE 82ND DR CLACKAMAS OR 97015,(503) 646-5376,Commercial General Contractor Level 2Residential General Contractor,"Member (Limited Liability Company)CROOKS, RONALD TOBIAS

RMI OwnerCROOKS, RONALD TOBIAS",4/11/2018,4/11/2024
195972,None,Not Active - Expired after a lapse,PO BOX 2158 BATTLEGROUND WA 98604,(360) 624-2435,Residential Specialty Contractor,"Corporate OfficerLIKHONIN, YEVGENIY SERGEYVICH

RMI OwnerLIKHONIN, YEVGENIY SERGEYVICH",2/13/2012,2/13/2014
85790,"ALL PHASE KITCHEN BATHROOM REMODELING

PEOPLE PLEASERS PAINTING",Not Active - Expired after a lapse,10117 SE SUNNYSIDE RD CLACKAMAS OR 97015,(503) 255-5343,Specialty Contractor/All,None,9/30/1992,9/30/2003
223644,None,Active,2615 NE 3RD AVE #101 CAMAS WA 98607,(503) 320-8149,Residential General Contractor,"Member (Limited Liability Company)BETANZOS CRUZ, ANTONIO

Member (Limited Liability Company)BETANZOS CRUZ, NOE

RMI OwnerBETANZOS CRUZ, NOE",12/28/2018,12/28/2024
223353,None,Active,PO BOX 895 CRESWELL OR 97426,(541) 650-1296,Residential General Contractor,"Member (Limited Liability Company)VOGT, KYLE LUDWIG

RMI OwnerVOGT, KYLE LUDWIG",10/30/2018,10/30/2024
158452,None,Not Active - Voluntarily Surrendered,PO BOX 66 BATTLE GROUND WA 97604,(360) 687-9555,General Contractor/Res,"Corporate OfficerBELAIR DAVIS, ALICE A

Corporate OfficerDAVIS, JOHN N

RMI OwnerDAVIS, JOHN N",1/28/2004,1/28/2010
169244,None,Active,96541 SUNRIDGE TERRACE BROOKINGS OR 97415,(541) 294-6536,Residential General Contractor,"Member (Limited Liability Company)BRIGGS, ADAM JOHN

RMI OwnerBRIGGS, ADAM JOHN",3/17/2006,2/3/2025
213326,OREGON COAST HOME WATCH,Active,PO BOX 724 NESKOWIN OR 97149,(360) 513-5622,Residential Limited Contractor,"PartnerHOFER, COLLEEN MARIE

PartnerHOFER, DAVID DAVID

RMI OwnerHOFER, DAVID DAVID",2/10/2017,2/10/2025
138166,None,Not Active - Expired after a lapse,76667 WESTOAK RD OAKRIDGE OR 97463,(541) 782-3113,General Contractor/All,"Corporate OfficerFAUGHT, NEAL THOAMS

Corporate OfficerHESS, STEVEN PETER

Corporate OfficerLEAVITT, KEITH RAYMOND",11/2/1999,11/1/2001
208530,None,Not Active - Expired after a lapse,300 S SETTLEMIER AVE WOODBURN OR 97071,(503) 502-0828,Residential General Contractor,"Member (Limited Liability Company)KALUGIN, ANDRE STEPAN

Member (Limited Liability Company)KALUGIN, JOSEPH STEPAN

RMI OwnerKALUGIN, ANDRE STEPAN",11/17/2015,11/17/2023
209507,None,Active,4235 SE VINEYARD RD MILWAUKIE OR 97267,(503) 891-6222,Residential General Contractor,"Member (Limited Liability Company)WHITFIELD, SYLAS STEVENS

Member (Limited Liability Company)WHITFIELD, TRISHA MICHELLE

RMI OwnerWHITFIELD, TRISHA MICHELLE",2/25/2016,2/25/2026
59045,None,Active,735 NE JACKSON SCHOOL RD HILLSBORO OR 97124-2309,(503) 693-9797,Commercial General Contractor Level 2,"Corporate OfficerSANDAGE, CRAIG

Corporate OfficerSANDAGE, RUSTY

RMI OwnerSANDAGE, RUSTY",2/3/1989,2/18/2026
135201,BRETT JOHNSON CONSTRUCTION,Not Active - Expired after a lapse,PO BOX 406 BONANZA OR 97623,(541) 545-1218,General Contractor/Res,None,5/7/1999,5/7/2001
95239,None,Not Active - Voluntarily Surrendered,PO BOX A LINCOLN CITY OR 97367,(541) 994-5829,Commercial General Contractor Level 1,"Corporate OfficerAYERS TAYLOR, PATRICIA LYNN

Corporate OfficerHOFFMAN, CRAIG

RMI OwnerAYERS TAYLOR, PATRICIA LYNN",11/18/1993,11/18/2018
183598,None,Active,5185 AUBURN RD NE SALEM OR 97317,(503) 991-1224,Residential Specialty Contractor,"Corporate OfficerGARCIA FLORES, CLETO

Corporate OfficerGARCIA GARCIA, EVERARDO

RMI OwnerGARCIA GARCIA, EVERARDO",8/15/2008,8/15/2024
117625,None,Not Active - Expired,1633 BROADWAY 24TH FLOOR NEW YORK NY 10019,(503) 484-0300,General Contractor/All,"Corporate OfficerCAVANAUGH, JOHN A

Corporate OfficerFORNELLA, NORMAN G

RMI EmployeeYEO, GARY",9/27/1996,9/27/2004
159558,A 1 GENERAL CLEAN UP,Suspended - Not Active,PO BOX 90142 PORTLAND OR 97290,(503) 309-4741,General Contractor/Res,"Corporate OfficerSEPEDA-ESPINOZA, ELOY",4/16/2004,4/16/2006
145108,None,Not Active - Expired after a lapse,303 TEAKWOOD DR EAGLE POINT OR 97524,(541) 890-5842,Limited Contractor,None,6/28/2000,6/28/2002
120942,CTC PAINTING,Not Active - Expired,139 N COLUMBUS AVE MEDFORD OR 97501,(541) 227-8394,Specialty Contractor/Res,None,3/7/1997,3/7/1999
237592,None,Active,PO BOX 861 NEWBERG OR 97132,(503) 490-8436,Home Inspector Services Contractor,"Member (Limited Liability Company)DOERR, AARON PAUL

Qualifying Individual - Home InspectorDOERR, AARON PAUL",8/30/2021,8/30/2025
213770,None,Not Active - Expired after a lapse,52207 SW EGGLESTON LN SCAPPOOSE OR 97056,(503) 410-6372,Residential General Contractor,"Member (Limited Liability Company)SCHNELL, AUSTIN LEE

RMI OwnerSCHNELL, AUSTIN LEE",2/13/2017,2/13/2021
126857,CASCADE CONTRACTORS,Not Active - Expired after a lapse,14092 S LELAND RD OREGON CITY OR 97045-9124,(503) 709-6768,General Contractor/All,None,12/29/1997,1/7/2004
132372,None,Not Active - Voluntarily Surrendered,13580 SE 145TH AVE CLACKAMAS OR 97015,(503) 658-0238,Limited Contractor,"PartnerMCNEALY, NAPOLEON

PartnerMCNEALY, YUJAHNAA",12/8/1998,12/8/2000
187320,None,Not Active - Expired,864 JODEE LN BROOKINGS OR 97415-9064,(541) 469-7437,Commercial General Contractor Level 2Residential General Contractor,"Member (Limited Liability Company)KITCHEN, DAVID D

RMI OwnerKITCHEN, DAVID D",7/1/2009,7/1/2015
228005,None,Not Active - Expired after a lapse,63 FLUSHING AVE BUILDING 25 BROOKLYN NY 11205,(212) 242-7000,Commercial Specialty Contractor Level 2,"Corporate OfficerDUGGAL, RAJAN MICHAEL

Corporate OfficerWHALEN, GEORGE ALLAN

RMI EmployeeLARAIA, MICHAEL ANTHONY",9/25/2019,9/25/2021
192624,None,Active,10273 MILL CREEK RD SE AUMSVILLE OR 97325,(503) 983-4339,Residential General Contractor,"RMI OwnerHAMLIN, JASON ANDREW",12/28/2010,12/28/2024
215902,None,Not Active - Expired,225 W HUBBARD ST #200 CHICAGO IL 60654,(773) 913-4400,Commercial General Contractor Level 1,"Member (Limited Liability Company)LUESEBRINK, ERIC RICHARD

Member (Limited Liability Company)MIRIANI, STEVEN PAUL

Member (Limited Liability Company)SCHEUERMANN, ROBERT LAWERENCE

Member (Limited Liability Company)SHAPIRO, DANIELA

Member (Limited Liability Company)SOCORE ASSETCO LLC A DELAWARE LIMITED LIABILITY COMPANY

Member (Limited Liability Company)YOUNG, RUSSELL DAUTERMAN

RMI EmployeeMORSE III, ROBERT ALTON",11/27/2018,11/27/2020
25067,AARON INDUSTRIES INC,Not Active - Expired,9015 SE FOSTER RD PORTLAND OR 97266,(503) 774-7405,Specialty Contractor/Res,"Corporate OfficerO'NEILL, RENE

Corporate OfficerO'NEILL, STEPHEN ROBERT",10/20/1978,3/29/1992
236625,None,Not Active - Expired,4993 CONSTELLATION AVE NE SALEM OR 97305,(503) 559-7343,Residential General Contractor,"Member (Limited Liability Company)MENDEZ, ALEXANDER AARON

Member (Limited Liability Company)RAMOS MENDEZ, ADRIAN

RMI OwnerRAMOS MENDEZ, ADRIAN",6/23/2021,6/23/2023
224294,None,Active,23510 OLD HIGHWAY 30 CALDWELL ID 83607,(208) 409-3694,Residential General Contractor,"PartnerMELIGAN, ASHLEIGH LYNN

PartnerMELIGAN, TARRY MICHEAL

RMI OwnerMELIGAN, ASHLEIGH LYNN",1/25/2019,1/25/2025
226254,FAMILIA HERNANDEZ CONSTRUCTION,Not Active - Expired,3597 ANITA DR NE SALEM OR 97301,(503) 990-2465,Residential Specialty Contractor,"RMI OwnerHERNANDEZ, JASMIN",5/13/2019,5/13/2023
64061,None,Not Active - Expired after a lapse,PO BOX 2832 BOISE ID 83701,(503) 322-1885,General Contractor/All,"Corporate OfficerDAHMS, KENNETH L",6/18/1992,7/11/2006
156533,None,Not Active - Expired,18630 NE CALKINS LANE NEWBERG OR 97132,(503) 317-8048,Residential Specialty Contractor,"Member (Limited Liability Company)STUCKEY, GARY DEAN

RMI OwnerSTUCKEY, GARY DEAN",8/2/2003,10/2/2011
169079,None,Active,PO BOX 306 PHOENIX MD 21131-0306,(410) 667-6610,Commercial General Contractor Level 2,"Corporate OfficerGRANT, ADRIENNE AIMEE

Corporate OfficerLOIZEAUX, JOHN MARK

RMI EmployeeZUKOWSKI, RAYMOND D",3/16/2006,4/4/2026
175704,None,Not Active - Expired,1048 NW ELOISE LN PORTLAND OR 97229,(503) 522-2781,Residential General Contractor,"Member (Limited Liability Company)STIPKALA, GREGORY EDWARD

RMI OwnerSTIPKALA, GREGORY EDWARD",4/20/2007,4/20/2013
177227,None,Not Active - Voluntarily Surrendered,1313 NW 17TH AVE PORTLAND OR 97209,(503) 227-6688,Commercial Specialty Contractor Level 2,"Member (Limited Liability Company)BODE, MICHAEL J

RMI OwnerBODE, MICHAEL J",7/10/2007,7/10/2017
206319,None,Active,3749 AMBER ST SALEM OR 97301,(503) 708-3692,Residential Specialty Contractor,"Member (Limited Liability Company)LUIS MENDEZ, ANGEL DE JESUS

RMI OwnerLUIS MENDEZ, ANGEL DE JESUS",4/21/2015,4/21/2025
206290,None,Active,3550 STERLING WOODS DR EUGENE OR 97408,(541) 954-8550,Residential General Contractor,"Member (Limited Liability Company)LAGUATAN, JESSICA LANGDON

Member (Limited Liability Company)WESTER, KATRINA ALENE

RMI OwnerWESTER, KATRINA ALENE",4/17/2015,4/17/2025
41045,None,Not Active - Voluntarily Surrendered,1390 FERNWOOD DRIVE TILLAMOOK OR 97141,(503) 842-8073,Residential Limited Contractor,None,12/8/1982,12/9/2010
185054,A TEAM GENERAL CONTRACTING,Not Active - Expired after a lapse,PO BOX 1355 AUMSVILLE OR 97325,(503) 559-5392,Residential General Contractor,"PartnerWALBORN, ROBERT DAVID

PartnerWALBORN, STEVEN MICHAEL

RMI OwnerWALBORN, ROBERT DAVID",1/23/2009,1/23/2011
227110,None,Active,PO BOX 5160 PASCO WA 99302,(360) 518-1182,Residential General Contractor,"Member (Limited Liability Company)RILEY, AARON NASH

RMI OwnerRILEY, AARON NASH

Previous RMISMITH, BO MICHAEL",7/11/2019,7/11/2025
126166,None,Not Active - Expired,16016 SE 34TH ST VANCOUVER WA 98683,(360) 883-1453,Residential Limited Contractor,"RMI OwnerLEONTIY, GEORGIY",11/14/1997,12/15/2015
101382,MORGANS CONSTRUCTION CO,Not Active - Expired,607 N COLLAGE NEWBERG OR 97132,(503) 537-0368,Specialty Contractor/Res,None,9/9/1994,9/9/1995
122503,None,Suspended - Not Active,5575 TECH CENTER DR STE 300 COLORADO SPRING CO 80919,(503) 772-4707,Specialty Contractor/All,"Corporate OfficerHAGLUND, LEE MUNNAR

Corporate OfficerKELLY, TIM

Corporate OfficerREVALLI, CAMERON

RMI EmployeeHIECHERT, DAVID L",6/9/1997,6/9/2003
